,종목코드,종목명,BPS,PER,PBR,EPS,DIV,DPS,시가,고가,저가,종가,거래량,거래대금,등락률
2098,029960,코엔텍,3028.0,16.34,2.77,513.0,6.08,510.0,8850.0,8920.0,8850.0,8900.0,176322.0,1566613630.0,0.11
2099,002020,코오롱,52610.0,3.02,0.62,10889.0,1.52,500.0,31900.0,32750.0,31650.0,32100.0,40622.0,1299671850.0,-0.62
2100,003070,코오롱글로벌,18560.0,7.05,1.23,3249.0,1.75,400.0,25050.0,25050.0,24200.0,24750.0,78884.0,1933995700.0,-0.4
2101,003075,코오롱글로벌우,0.0,0.0,0.0,0.0,1.5,450.0,31900.0,32400.0,31800.0,32400.0,853.0,27287450.0,0.62
2102,102940,코오롱생명과학,5078.0,0.0,8.08,0.0,0.0,0.0,31750.0,32000.0,31250.0,31750.0,16848.0,532178200.0,-0.16
2103,002025,코오롱우,0.0,0.0,0.0,0.0,2.7,550.0,19950.0,20050.0,19800.0,19950.0,1873.0,37229300.0,0.0
2104,120110,코오롱인더,73257.0,9.86,0.92,6834.0,1.48,1000.0,77900.0,79300.0,77300.0,77400.0,243068.0,18921083800.0,-0.9
2105,120115,코오롱인더우,0.0,0.0,0.0,0.0,3.21,1050.0,37050.0,37650.0,36700.0,37150.0,9061.0,335691650.0,0.27
2106,950160,코오롱티슈진,,,,,,,0.0,0.0,0.0,8010.0,0.0,0.0,0.0
2107,138490,코오롱플라스틱,5217.0,144.2,2.19,79.0,0.0,0.0,14100.0,14150.0,13500.0,13600.0,535706.0,7360179500.0,-2.51
2108,021240,코웨이,20207.0,13.13,3.63,5584.0,1.64,1200.0,75000.0,76700.0,74800.0,76000.0,130313.0,9897675100.0,1.33
2109,033290,코웰패션,3233.0,12.04,2.6,697.0,1.43,120.0,8150.0,8230.0,8030.0,8070.0,259914.0,2105931780.0,-0.98
2110,056360,코위버,12442.0,12.5,0.6,599.0,1.07,80.0,7620.0,7890.0,7570.0,7780.0,24610.0,191487050.0,1.7
2111,282880,코윈테크,10203.0,122.0,3.2,268.0,0.61,200.0,30500.0,31300.0,30500.0,30600.0,193250.0,5948890600.0,-0.97
2112,121850,코이즈,1083.0,0.0,7.05,0.0,0.0,0.0,2550.0,2745.0,2025.0,2025.0,6235072.0,15110115990.0,-12.15
2113,015710,코콤,6987.0,15.34,0.96,438.0,2.31,155.0,6410.0,6490.0,6370.0,6490.0,12824.0,82721840.0,1.41
2114,052330,코텍,19253.0,0.0,0.53,0.0,2.44,250.0,10350.0,10650.0,10350.0,10650.0,23763.0,251018000.0,1.91
2115,322780,코퍼스코리아,1112.0,41.97,2.68,71.0,0.34,10.0,3480.0,3485.0,3350.0,3350.0,315751.0,1078148925.0,-3.6
2116,126600,코프라,5620.0,16.16,1.79,622.0,1.0,100.0,12500.0,12950.0,12150.0,12700.0,1846348.0,23235332650.0,1.2
2117,200130,콜마비앤에이치,10999.0,10.9,2.7,2724.0,1.08,320.0,32500.0,34600.0,32500.0,34250.0,108664.0,3681281800.0,4.42
2118,031820,콤텍시스템,1163.0,0.0,0.82,0.0,0.0,0.0,961.0,975.0,952.0,962.0,1729950.0,1665829579.0,-0.41
2119,294570,쿠콘,8013.0,26.94,7.66,2280.0,0.0,0.0,75700.0,76400.0,72100.0,73600.0,116828.0,8604885300.0,-2.77
2120,192400,쿠쿠홀딩스,21397.0,5.43,0.87,3434.0,3.54,660.0,18750.0,18950.0,18250.0,18500.0,113735.0,2105105300.0,-1.33
2121,284740,쿠쿠홈시스,22342.0,11.41,1.7,3323.0,1.58,600.0,39750.0,40100.0,39200.0,39650.0,40905.0,1624039550.0,1.28
2122,317690,퀀타매트릭스,3917.0,0.0,2.57,0.0,0.0,0.0,12100.0,12200.0,11600.0,11700.0,85283.0,1003334900.0,-3.31
2123,365270,큐라클,594.0,0.0,33.84,0.0,0.0,0.0,25600.0,26550.0,25400.0,25600.0,242909.0,6269410250.0,-0.78
2124,060280,큐렉소,1341.0,589.0,5.27,12.0,0.0,0.0,6430.0,6500.0,6400.0,6460.0,15687.0,101104490.0,0.16
2125,015590,큐로,473.0,69.44,1.03,7.0,0.0,0.0,507.0,507.0,499.0,503.0,573462.0,288565592.0,-0.2
2126,040350,큐로컴,442.0,0.0,2.52,0.0,0.0,0.0,1350.0,1350.0,1300.0,1300.0,337762.0,443476235.0,-3.7
2127,051780,큐로홀딩스,287.0,0.0,1.82,0.0,0.0,0.0,639.0,648.0,611.0,624.0,1596334.0,1000252624.0,-3.85
2128,115180,큐리언트,4908.0,0.0,6.17,0.0,0.0,0.0,0.0,0.0,0.0,30300.0,0.0,0.0,0.0
2129,182360,큐브엔터,2660.0,0.0,7.69,0.0,0.0,0.0,26600.0,27350.0,25050.0,26700.0,829284.0,21722115600.0,-0.93
2130,066310,큐에스아이,5958.0,1406.0,3.78,16.0,0.22,50.0,16250.0,18000.0,16250.0,17300.0,945789.0,16360866650.0,6.79
2131,136660,큐엠씨,,,,,,,3000.0,3000.0,2830.0,2950.0,5483.0,15804500.0,1.55
2132,016600,큐캐피탈,770.0,42.56,0.77,14.0,0.0,0.0,685.0,770.0,655.0,692.0,117449090.0,83163641412.0,0.0
2133,264900,크라운제과,11481.0,9.14,0.99,1247.0,2.19,250.0,9860.0,9920.0,9790.0,9830.0,20618.0,202711090.0,0.0
2134,26490K,크라운제과우,0.0,0.0,0.0,0.0,1.57,252.0,13500.0,13550.0,13150.0,13350.0,5108.0,68354200.0,-1.11
2135,005740,크라운해태홀딩스,18262.0,7.14,0.6,1527.0,0.92,100.0,8570.0,8640.0,8500.0,8520.0,10790.0,92224590.0,-0.12
2136,005745,크라운해태홀딩스우,0.0,0.0,0.0,0.0,0.65,105.0,13350.0,13350.0,13100.0,13200.0,1441.0,18891300.0,-1.12
2137,259960,크래프톤,28377.0,24.94,12.1,13771.0,0.0,0.0,539000.0,549000.0,526000.0,542000.0,366848.0,197546420000.0,-0.18
2138,215570,크로넥스,,,,,,,4000.0,4000.0,3500.0,3800.0,19898.0,72697490.0,-4.88
2139,043590,크로바하이텍,571.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,2485.0,0.0,0.0,0.0
2140,114120,크루셜텍,1947.0,0.0,0.63,0.0,0.0,0.0,1445.0,1445.0,1360.0,1380.0,195979.0,272487310.0,-2.82
2141,110790,크리스에프앤씨,20508.0,12.81,2.18,3486.0,1.66,740.0,43700.0,47500.0,42650.0,47500.0,253100.0,11673410950.0,9.7
2142,900250,크리스탈신소재,,,,,,,1475.0,1545.0,1470.0,1490.0,3051789.0,4596253180.0,2.41
2143,083790,크리스탈지노믹스,3102.0,0.0,2.1,0.0,0.0,0.0,6770.0,6960.0,6680.0,6800.0,543892.0,3703388800.0,-0.29
2144,045520,크린앤사이언스,8200.0,8.8,2.34,2182.0,2.6,500.0,19150.0,19450.0,18850.0,19200.0,18607.0,356875250.0,0.26
2145,036170,클라우드에어,1868.0,0.0,0.77,0.0,0.0,0.0,1605.0,1630.0,1565.0,1610.0,577719.0,924877210.0,0.63
2146,214150,클래시스,1913.0,27.97,8.63,590.0,0.36,60.0,19150.0,19500.0,19000.0,19200.0,179031.0,3446030350.0,0.0
2147,352770,클리노믹스,2998.0,0.0,4.24,0.0,0.0,0.0,12350.0,12500.0,12100.0,12350.0,47642.0,586170250.0,-0.4
2148,237880,클리오,8925.0,29.69,1.92,576.0,0.58,100.0,19750.0,20450.0,19700.0,19850.0,97081.0,1940999350.0,-0.5
2149,139670,키네마스터,1054.0,94.94,16.94,188.0,0.0,0.0,18500.0,23000.0,18500.0,22000.0,5136192.0,112313892250.0,18.92
2150,020120,키다리스튜디오,1469.0,4510.0,12.29,4.0,0.0,0.0,18450.0,18450.0,17400.0,17550.0,529613.0,9358689100.0,-4.88
2151,039490,키움증권,111919.0,3.36,0.91,30319.0,2.94,3000.0,105500.0,107000.0,104500.0,105500.0,55358.0,5825002500.0,-0.47
2152,054780,키이스트,2438.0,23.2,5.33,560.0,0.0,0.0,14700.0,14900.0,13850.0,13900.0,676511.0,9594114050.0,-5.12
2153,336040,타스컴,,,,,,,24000.0,24000.0,24000.0,24000.0,1.0,24000.0,1.05
2154,219130,타이거일렉,7639.0,29.39,2.7,701.0,0.0,0.0,15050.0,15500.0,14650.0,15350.0,18742.0,284377100.0,0.99
2155,318660,타임기술,,,,,,,1800.0,1800.0,1715.0,1785.0,1377.0,2376385.0,-5.8
2156,180060,탑선,,,,,,,12900.0,14400.0,12900.0,14200.0,44512.0,622779750.0,10.94
2157,065130,탑엔지니어링,13014.0,0.0,0.61,0.0,0.0,0.0,7370.0,7530.0,7370.0,7450.0,38781.0,289870290.0,1.09
2158,134580,탑코미디어,1795.0,0.0,5.57,0.0,0.0,0.0,6350.0,6650.0,6070.0,6500.0,681076.0,4368055870.0,1.56
2159,014580,태경비케이,4950.0,28.98,0.98,167.0,2.07,100.0,5350.0,5430.0,5280.0,5360.0,196072.0,1047217980.0,0.19
2160,015890,태경산업,7968.0,35.3,0.82,186.0,3.65,240.0,6950.0,6980.0,6850.0,6890.0,264430.0,1825400080.0,-0.86
2161,006890,태경케미컬,10707.0,18.5,1.18,681.0,1.59,200.0,12050.0,12300.0,12000.0,12100.0,69882.0,847388800.0,-1.22
2162,023160,태광,15904.0,0.0,0.72,0.0,0.43,50.0,10800.0,11200.0,10650.0,11050.0,102512.0,1123901650.0,2.79
2163,003240,태광산업,2969365.0,8.8,0.37,125727.0,0.14,1550.0,970000.0,976000.0,964000.0,966000.0,288.0,278970000.0,-0.62
2164,011280,태림포장,4352.0,99.3,0.98,43.0,0.0,0.0,4060.0,4120.0,4055.0,4100.0,83804.0,342243015.0,0.86
2165,053620,태양,19081.0,10.31,0.48,881.0,1.65,150.0,9060.0,9300.0,9060.0,9120.0,2695.0,24612420.0,0.55
2166,004100,태양금속,2467.0,0.0,0.53,0.0,0.38,5.0,1395.0,1470.0,1380.0,1410.0,353127.0,503601845.0,1.08
2167,004105,태양금속우,0.0,0.0,0.0,0.0,0.42,10.0,2700.0,2700.0,2640.0,2650.0,24590.0,65776240.0,-0.56
2168,116100,태양기계,,,,,,,799.0,799.0,794.0,794.0,22.0,17474.0,-0.38
2169,009410,태영건설,15974.0,1.15,0.68,9514.0,2.98,325.0,10600.0,10650.0,10450.0,10600.0,66607.0,700612700.0,0.0
2170,009415,태영건설우,0.0,0.0,0.0,0.0,2.76,330.0,12400.0,12500.0,12150.0,12250.0,4668.0,57359800.0,0.0
2171,044490,태웅,23342.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,12500.0,0.0,0.0,0.0
2172,124560,태웅로직스,3023.0,18.06,2.8,469.0,0.59,50.0,7440.0,7510.0,7380.0,7450.0,130971.0,974711830.0,0.13
2173,001420,태원물산,4160.0,0.0,1.36,0.0,0.88,50.0,5070.0,5120.0,5040.0,5040.0,20197.0,102363450.0,-1.75
2174,007980,태평양물산,3487.0,0.0,0.63,0.0,0.0,0.0,2320.0,2350.0,2270.0,2340.0,365244.0,847321295.0,0.86
2175,191420,테고사이언스,6059.0,88.7,3.37,230.0,0.0,0.0,21550.0,22550.0,21500.0,21700.0,14997.0,324702200.0,0.0
2176,073640,테라사이언스,428.0,0.0,4.45,0.0,0.0,0.0,2090.0,2095.0,2035.0,2080.0,204558.0,421351615.0,-0.95
2177,182690,테라셈,1267.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,0.0,0.0,0.0
2178,066700,테라젠이텍스,11542.0,0.0,0.49,0.0,0.0,0.0,6000.0,6190.0,6000.0,6140.0,72376.0,441936880.0,1.66
2179,095610,테스,11964.0,17.81,2.35,1580.0,1.6,450.0,27000.0,27600.0,26900.0,27200.0,142090.0,3865252150.0,0.93
2180,131970,테스나,13105.0,21.16,3.65,2260.0,0.27,130.0,46000.0,48250.0,45950.0,48250.0,384024.0,18284777600.0,5.01
2181,055490,테이팩스,24253.0,25.25,3.05,2931.0,0.68,500.0,79000.0,80400.0,77900.0,79400.0,34824.0,2757685600.0,-0.38
2182,308700,테크엔,,,,,,,1435.0,1435.0,1070.0,1300.0,310.0,351915.0,4.0
2183,089030,테크윙,10478.0,12.03,1.97,1712.0,1.12,230.0,20600.0,21550.0,20600.0,21450.0,317839.0,6733053700.0,5.67
2184,258050,테크트랜스,,,,,,,1890.0,1985.0,1890.0,1970.0,23571.0,45057880.0,8.24
2185,054450,텔레칩스,6845.0,0.0,2.95,0.0,0.0,0.0,16650.0,17600.0,16600.0,16700.0,1749529.0,29900261250.0,3.09
2186,091440,텔레필드,2245.0,0.0,1.28,0.0,0.0,0.0,2845.0,2895.0,2805.0,2890.0,33916.0,96626520.0,1.4
2187,078000,텔코웨어,11338.0,32.53,0.95,332.0,4.44,480.0,11250.0,11300.0,11150.0,11300.0,9230.0,103547150.0,0.44
2188,200230,텔콘RF제약,1044.0,0.0,2.42,0.0,0.0,0.0,2835.0,2940.0,2820.0,2910.0,591448.0,1716118675.0,2.28
2189,214420,토니모리,3344.0,0.0,1.14,0.0,0.0,0.0,6400.0,6500.0,6350.0,6380.0,19293.0,123916420.0,-0.78
2190,393210,토마토시스템,,,,,,,0.0,0.0,0.0,9790.0,0.0,0.0,0.0
2191,215480,토박스코리아,494.0,0.0,3.06,0.0,0.0,0.0,1540.0,1550.0,1505.0,1520.0,775373.0,1177391880.0,-0.65
2192,051360,토비스,11013.0,0.0,0.94,0.0,0.0,0.0,8290.0,8890.0,8290.0,8890.0,626289.0,5478122190.0,6.72
2193,045340,토탈소프트,1571.0,36.66,6.07,260.0,0.0,0.0,9220.0,9300.0,9070.0,9090.0,45519.0,416105460.0,-1.41
2194,108230,톱텍,9538.0,31.02,0.96,294.0,1.1,100.0,7870.0,8010.0,7870.0,7970.0,94022.0,748150380.0,0.76
2195,079970,투비소프트,1035.0,0.0,1.82,0.0,0.0,0.0,2385.0,2480.0,2350.0,2400.0,751795.0,1813761345.0,0.63
2196,199800,툴젠,4014.0,0.0,20.55,0.0,0.0,0.0,144100.0,147900.0,144100.0,146000.0,5318.0,777964700.0,-0.14
2197,105550,트루윈,2710.0,163.0,3.25,54.0,0.0,0.0,8420.0,8910.0,8420.0,8520.0,413953.0,3599614480.0,0.12
2198,290090,트윔,7657.0,52.88,3.36,486.0,0.0,0.0,40700.0,41100.0,36650.0,38450.0,867549.0,33502215750.0,-7.35
2199,026150,특수건설,5715.0,77.0,2.05,152.0,0.0,0.0,10050.0,10250.0,10000.0,10050.0,201083.0,2026217700.0,-1.47
2200,322180,티라유텍,4792.0,0.0,2.65,0.0,0.0,0.0,10350.0,10950.0,10350.0,10700.0,3725.0,39604150.0,3.38
2201,117730,티로보틱스,2735.0,0.0,3.07,0.0,0.0,0.0,8560.0,8630.0,8190.0,8580.0,444378.0,3787902930.0,0.94
2202,033830,티비씨,1133.0,34.88,1.23,40.0,0.72,10.0,1185.0,1200.0,1170.0,1185.0,2342538.0,2779228710.0,0.42
2203,057680,티사이언티픽,1787.0,239.0,2.14,16.0,0.0,0.0,3830.0,3965.0,3745.0,3900.0,6196759.0,24022530925.0,-0.38
2204,064760,티씨케이,23166.0,26.72,5.98,5183.0,0.79,1100.0,122700.0,141700.0,121200.0,140000.0,157023.0,21118701600.0,14.38
2205,246710,티앤알바이오팹,4418.0,0.0,10.89,0.0,0.0,0.0,56700.0,60700.0,56400.0,58800.0,111046.0,6581015500.0,3.7
2206,340570,티앤엘,8853.0,28.6,4.87,1509.0,0.93,400.0,41550.0,46000.0,41550.0,45000.0,241193.0,10742862450.0,7.27
2207,277880,티에스아이,2002.0,0.0,7.79,0.0,0.0,0.0,10950.0,12000.0,10950.0,11800.0,982881.0,11528020050.0,6.79
2208,131290,티에스이,17634.0,27.48,4.04,2594.0,0.35,250.0,58000.0,61500.0,57000.0,61400.0,118680.0,7125969000.0,6.41
2209,019180,티에이치엔,3741.0,0.0,1.22,0.0,0.66,30.0,4130.0,4480.0,4075.0,4355.0,1423102.0,6184748830.0,5.7
2210,356860,티엘비,14445.0,13.39,2.7,2912.0,0.0,0.0,39000.0,40550.0,39000.0,40100.0,83022.0,3320731850.0,3.22
2211,062860,티엘아이,6408.0,0.0,1.01,0.0,0.0,0.0,6330.0,6380.0,6200.0,6350.0,10589.0,66846710.0,0.95
2212,363280,티와이홀딩스,28162.0,2.68,0.97,10193.0,0.0,0.0,25550.0,25850.0,25350.0,25650.0,83721.0,2136403200.0,1.18
2213,36328K,티와이홀딩스우,0.0,0.0,0.0,0.0,0.0,0.0,23100.0,23100.0,22450.0,22700.0,3074.0,69782200.0,-1.09
2214,321550,티움바이오,3469.0,0.0,5.23,0.0,0.0,0.0,18700.0,18800.0,18250.0,18350.0,80864.0,1490308200.0,-1.87
2215,091810,티웨이항공,1060.0,0.0,3.01,0.0,0.0,0.0,3535.0,3590.0,3480.0,3500.0,461759.0,1625910080.0,-1.82
2216,004870,티웨이홀딩스,923.0,0.0,0.78,0.0,0.0,0.0,1020.0,1045.0,1010.0,1040.0,74834.0,76741250.0,0.97
2217,104480,티케이케미칼,2940.0,0.0,1.93,0.0,0.0,0.0,5140.0,5230.0,5080.0,5080.0,1060977.0,5459975820.0,-0.39
2218,309900,티티씨디펜스,,,,,,,0.0,0.0,0.0,1950.0,0.0,0.0,0.0
2219,081150,티플랙스,4176.0,29.78,1.11,156.0,0.54,25.0,5080.0,5230.0,4850.0,4850.0,3653822.0,18202472995.0,-3.77
2220,130740,티피씨글로벌,5596.0,18.56,0.72,217.0,0.0,0.0,3545.0,3760.0,3520.0,3625.0,68405.0,245495890.0,2.26
2221,217880,틸론,,,,,,,15250.0,15300.0,14750.0,15200.0,1249.0,18635900.0,0.66
2222,084730,팅크웨어,15054.0,22.75,1.36,901.0,0.0,0.0,19400.0,20300.0,18800.0,19000.0,470599.0,9247287700.0,-0.52
2223,046210,파나진,780.0,27.78,5.45,153.0,0.0,0.0,4010.0,4025.0,3925.0,4000.0,28942.0,115572275.0,-0.25
2224,058530,파나케이아,4500.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,1620.0,0.0,0.0,0.0
2225,034230,파라다이스,12583.0,0.0,1.23,0.0,0.0,0.0,15400.0,15600.0,15400.0,15500.0,375705.0,5814585900.0,0.65
2226,033540,파라텍,1488.0,11.7,1.67,212.0,0.0,0.0,2565.0,2600.0,2525.0,2550.0,167356.0,426607705.0,-0.58
2227,043200,파루,732.0,0.0,1.36,0.0,0.0,0.0,1065.0,1080.0,1050.0,1070.0,66934.0,71267205.0,-0.47
2228,214450,파마리서치,24505.0,22.92,3.22,3447.0,0.63,500.0,75400.0,77700.0,75200.0,76600.0,43443.0,3325352100.0,1.32
2229,217950,파마리서치바이오,,,,,,,0.0,0.0,0.0,30150.0,0.0,0.0,0.0
2230,208340,파멥신,2299.0,0.0,3.0,0.0,0.0,0.0,7020.0,7240.0,6900.0,7040.0,72007.0,503745020.0,-0.28
2231,005690,파미셀,952.0,144.2,13.18,87.0,0.0,0.0,12300.0,12500.0,12200.0,12250.0,376462.0,4635669850.0,0.82
2232,177830,파버나인,4517.0,14.21,1.09,348.0,0.0,0.0,4430.0,4525.0,4410.0,4410.0,226907.0,1007861585.0,-1.56
2233,037070,파세코,6183.0,23.56,3.87,1014.0,1.26,300.0,20400.0,20900.0,20350.0,20900.0,37724.0,778821000.0,1.95
2234,150900,파수,1797.0,0.0,6.57,0.0,0.0,0.0,11650.0,11650.0,10700.0,11300.0,166533.0,1845057650.0,-2.16
2235,037030,파워넷,4519.0,376.8,1.25,15.0,0.0,0.0,6200.0,6210.0,6000.0,6030.0,1006017.0,6101188930.0,-3.52
2236,047310,파워로직스,6083.0,0.0,1.33,0.0,0.0,0.0,8040.0,8190.0,8000.0,8140.0,409909.0,3321793390.0,2.26
2237,266870,파워풀엑스,,,,,,,1495.0,1495.0,1330.0,1380.0,6012.0,8004210.0,-5.15
2238,170790,파이오링크,7590.0,9.78,2.15,1667.0,0.92,150.0,17850.0,18400.0,17750.0,18250.0,67118.0,1216959350.0,1.96
2239,049120,파인디앤씨,1299.0,0.0,1.87,0.0,0.0,0.0,2200.0,2200.0,2135.0,2190.0,62750.0,136047800.0,1.15
2240,038950,파인디지털,8808.0,9.14,0.78,755.0,1.45,100.0,6430.0,7400.0,6430.0,6730.0,700820.0,4855540250.0,3.22
2241,106240,파인테크닉스,1406.0,100.0,8.96,126.0,0.0,0.0,12250.0,12600.0,12000.0,12100.0,2169326.0,26726473800.0,-1.22
2242,131760,파인텍,772.0,0.0,2.03,0.0,0.0,0.0,1575.0,1605.0,1550.0,1595.0,567334.0,898150950.0,0.95
2243,065690,파커스,5288.0,0.0,0.6,0.0,4.76,150.0,2900.0,2910.0,2815.0,2840.0,43750.0,124783245.0,-2.07
2244,140860,파크시스템스,7960.0,85.9,16.16,1498.0,0.14,180.0,142500.0,149200.0,140600.0,141700.0,59002.0,8602523500.0,-0.14
2245,091700,파트론,6486.0,28.31,1.88,431.0,2.05,250.0,10900.0,11050.0,10700.0,10950.0,1349048.0,14719703850.0,0.46
2246,202960,판도라티비,,,,,,,4325.0,4900.0,4325.0,4400.0,16372.0,72727515.0,-1.01
2247,032800,판타지오,55.0,0.0,1.56,0.0,0.0,0.0,110.0,111.0,109.0,110.0,6322714.0,693433079.0,-0.9
2248,318010,팜스빌,7019.0,42.5,2.22,367.0,0.64,100.0,10100.0,10250.0,10050.0,10200.0,20082.0,204019900.0,0.99
2249,036580,팜스코,8074.0,18.94,0.83,355.0,1.49,100.0,6140.0,6190.0,6050.0,6190.0,69731.0,426216510.0,0.81
2250,027710,팜스토리,1850.0,8.69,1.15,245.0,2.35,50.0,2540.0,2625.0,2535.0,2555.0,2781815.0,7122018075.0,1.19
2251,004720,팜젠사이언스,5677.0,14.89,1.77,675.0,0.0,0.0,10250.0,10450.0,10200.0,10400.0,134228.0,1386820850.0,-0.48
2252,225590,패션플랫폼,1567.0,42.5,1.14,42.0,0.0,0.0,1980.0,1980.0,1875.0,1875.0,697170.0,1326961750.0,-5.3
2253,054300,팬스타엔터프라이즈,694.0,0.0,1.34,0.0,0.0,0.0,964.0,968.0,950.0,961.0,498200.0,478087148.0,0.95
2254,068050,팬엔터테인먼트,2495.0,75.3,1.99,66.0,0.0,0.0,6050.0,6090.0,5690.0,5740.0,487370.0,2843577740.0,-4.97
2255,028670,팬오션,5250.0,31.16,1.03,173.0,0.93,50.0,5360.0,5580.0,5360.0,5530.0,2518112.0,13913722970.0,1.65
2256,222110,팬젠,1474.0,0.0,6.32,0.0,0.0,0.0,7850.0,8150.0,7630.0,8150.0,19308.0,153796710.0,5.57
2257,010820,퍼스텍,930.0,26.84,4.36,151.0,0.0,0.0,2155.0,2180.0,2130.0,2160.0,184843.0,398145425.0,-0.23
2258,016800,퍼시스,40080.0,9.6,0.88,3660.0,2.84,1000.0,37600.0,37850.0,36550.0,37050.0,2158.0,80003650.0,-1.07
2259,263750,펄어비스,9739.0,68.75,11.68,1655.0,0.0,0.0,137100.0,141500.0,135000.0,135000.0,842010.0,115533148300.0,-3.71
2260,251970,펌텍코리아,14321.0,9.93,1.13,1631.0,2.65,430.0,19300.0,19550.0,19100.0,19200.0,9448.0,181493450.0,0.0
2261,001020,페이퍼코리아,748.0,237.9,2.23,7.0,0.0,0.0,1525.0,1585.0,1505.0,1585.0,69763.0,107273825.0,3.93
2262,327610,펨토바이오메드,,,,,,,17300.0,17900.0,16850.0,17000.0,2278.0,38892150.0,-1.73
2263,087010,펩트론,3739.0,0.0,2.74,0.0,0.0,0.0,10050.0,11050.0,10000.0,10400.0,267841.0,2782760550.0,2.97
2264,090080,평화산업,465.0,0.0,3.77,0.0,0.0,0.0,1785.0,1875.0,1785.0,1860.0,657671.0,1214556775.0,4.2
2265,010770,평화홀딩스,7852.0,0.0,0.51,0.0,3.76,150.0,4600.0,4725.0,4555.0,4700.0,18353.0,85427030.0,2.17
2266,119500,포메탈,3863.0,30.81,1.19,149.0,1.31,60.0,4140.0,4140.0,4070.0,4095.0,44476.0,182020520.0,-1.56
2267,022100,포스코 ICT,2425.0,110.4,2.59,57.0,0.79,50.0,6290.0,6420.0,6250.0,6400.0,296485.0,1881950340.0,1.75
2268,058430,포스코강판,37210.0,55.12,1.56,1056.0,0.86,500.0,55300.0,56500.0,55300.0,56000.0,30756.0,1719955700.0,0.54
2269,009520,포스코엠텍,2315.0,35.4,3.46,226.0,1.0,80.0,7780.0,7970.0,7780.0,7780.0,308880.0,2423444320.0,0.0
2270,047050,포스코인터내셔널,25598.0,11.81,0.89,1934.0,3.06,700.0,19900.0,20300.0,19850.0,20250.0,322832.0,6480565200.0,1.76
2271,003670,포스코케미칼,15401.0,285.8,8.44,455.0,0.23,300.0,143000.0,147500.0,142500.0,147000.0,242769.0,35301375000.0,2.44
2272,189690,포시에스,7310.0,15.49,1.13,532.0,1.21,100.0,7700.0,7870.0,7580.0,7860.0,22552.0,173856420.0,2.08
2273,318020,포인트모바일,4046.0,0.0,4.92,0.0,0.0,0.0,17000.0,17700.0,17000.0,17600.0,67417.0,1175815400.0,2.92
2274,256630,포인트엔지니어링,1362.0,20.1,2.29,155.0,1.28,40.0,3335.0,3370.0,3290.0,3345.0,326743.0,1088787470.0,0.15
2275,331380,포커스에이치엔에스,0.0,0.0,0.0,0.0,0.0,0.0,2800.0,3640.0,2780.0,3115.0,4147267.0,14064440955.0,11.25
2276,141020,포티스,409.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0
2277,041020,폴라리스오피스,883.0,0.0,2.49,0.0,0.0,0.0,3440.0,3440.0,3095.0,3105.0,5119695.0,16659524885.0,-3.87
2278,114630,폴라리스우노,5537.0,34.75,0.88,141.0,2.04,100.0,5110.0,5140.0,4975.0,5000.0,30518.0,153174865.0,-2.72
2279,123010,폴라리스웍스,508.0,0.0,3.08,0.0,0.0,0.0,1760.0,1805.0,1710.0,1735.0,250868.0,440829050.0,-2.25
2280,007630,폴루스바이오팜,1413.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,0.0,0.0,0.0
2281,290720,푸드나무,8267.0,33.1,3.74,935.0,0.97,300.0,33250.0,34100.0,32800.0,33750.0,14407.0,481207650.0,1.05
2282,005670,푸드웰,8013.0,16.56,0.87,423.0,1.21,85.0,6670.0,6730.0,6560.0,6700.0,25074.0,166604030.0,0.3
2283,094940,푸른기술,3547.0,73.8,2.66,128.0,0.0,0.0,10500.0,10650.0,10450.0,10550.0,76985.0,811126300.0,0.48
2284,007330,푸른저축은행,18411.0,7.1,0.7,1824.0,4.25,550.0,12700.0,13000.0,12700.0,13000.0,16280.0,209588200.0,1.56
2285,017810,풀무원,10677.0,43.72,1.63,399.0,0.58,102.0,16450.0,16550.0,16350.0,16450.0,24738.0,406665550.0,-0.3
2286,093380,풍강,6155.0,313.2,0.81,16.0,0.6,30.0,4890.0,4890.0,4755.0,4770.0,64440.0,310858420.0,-2.45
2287,023900,풍국주정,11172.0,23.34,1.36,651.0,1.18,180.0,16200.0,16700.0,16200.0,16500.0,8296.0,136689550.0,0.0
2288,103140,풍산,51539.0,12.99,0.65,2567.0,1.8,600.0,31150.0,31500.0,31000.0,31350.0,86361.0,2700724850.0,0.32
2289,005810,풍산홀딩스,63127.0,20.22,0.47,1454.0,4.08,1200.0,28000.0,28400.0,27900.0,28100.0,14544.0,407836350.0,0.36
2290,220100,퓨쳐켐,3340.0,0.0,5.03,0.0,0.0,0.0,18000.0,18200.0,17700.0,18000.0,56112.0,1007086950.0,-1.1
2291,035200,프럼파스트,3601.0,37.2,1.77,171.0,0.79,50.0,8260.0,8260.0,7910.0,7970.0,142329.0,1142993160.0,-4.44
